0 0.1 160 0.257
1 0.07943282347242814 64 0.255
2 0.06309573444801933 29 0.258
3 0.05011872336272722 19 0.269
4 0.039810717055349734 25 0.264
5 0.03162277660168379 20 0.291
6 0.025118864315095794 19 0.259
7 0.01995262314968879 15 0.252
8 0.015848931924611134 20 0.261
9 0.012589254117941675 17 0.252
10 0.01 14 0.255
11 0.007943282347242814 14 0.255
12 0.00630957344480193 16 0.257
13 0.005011872336272725 18 0.258
14 0.003981071705534969 22 0.257
15 0.0031622776601683794 21 0.254
16 0.0025118864315095794 29 0.253
17 0.001995262314968879 36 0.27
18 0.001584893192461114 40 0.263
19 0.0012589254117941662 57 0.251
20 0.001 74 0.27
21 0.0007943282347242813 72 0.251
22 0.000630957344480193 86 0.267
23 0.000501187233627272 126 0.266
24 0.0003981071705534969 149 0.266
25 0.00031622776601683794 168 0.251
26 0.00025118864315095795 222 0.264
27 0.00019952623149688788 273 0.252
28 0.00015848931924611126 328 0.255
29 0.0001258925411794166 413 0.252
30 0.0001 486 0.263
31 7.943282347242822e-05 533 0.253
32 6.309573444801929e-05 793 0.254
