1e-05 1 0.094 0.93231267 0.1033 0.9288457
1e-05 2 0.114 0.9235487 0.1033 0.9287853
1e-05 3 0.11 0.9280222 0.1035 0.92871594
1e-05 4 0.098 0.93426794 0.1035 0.92864025
1e-05 5 0.09 0.93636495 0.1037 0.92855567
1e-05 6 0.118 0.9213574 0.1037 0.9284871
1e-05 7 0.129 0.92277026 0.104 0.9284166
1e-05 8 0.093 0.9327258 0.1042 0.9283242
1e-05 9 0.1 0.9289769 0.1043 0.9282289
1e-05 10 0.1 0.93276393 0.1043 0.9281289
1e-05 11 0.099 0.9301421 0.1044 0.9280273
1e-05 12 0.101 0.9281592 0.1044 0.92792344
1e-05 13 0.109 0.92553717 0.1044 0.92781794
1e-05 14 0.089 0.93507683 0.1045 0.9276998
1e-05 15 0.104 0.9276304 0.1047 0.927576
1e-05 16 0.11 0.92631924 0.1048 0.9274549
1e-05 17 0.11 0.9229994 0.105 0.92733186
1e-05 18 0.109 0.93053335 0.1052 0.92719513
1e-05 19 0.099 0.9305907 0.1052 0.9270526
1e-05 20 0.111 0.9229811 0.1053 0.9269174
1e-05 21 0.109 0.92736655 0.1056 0.926771
1e-05 22 0.12 0.92379564 0.1058 0.926624
1e-05 23 0.098 0.9271145 0.1059 0.92643976
1e-05 24 0.081 0.9344745 0.1058 0.9262406
1e-05 25 0.121 0.92639726 0.1059 0.92607296
1e-05 26 0.135 0.91543883 0.1061 0.92593205
1e-05 27 0.098 0.9266709 0.1063 0.92573166
1e-05 28 0.095 0.9279552 0.1064 0.9255168
1e-05 29 0.11 0.9255957 0.1066 0.92532694
1e-05 30 0.098 0.9263585 0.1068 0.92508876
1e-05 31 0.121 0.9208056 0.1072 0.9248959
1e-05 32 0.1 0.9292233 0.1073 0.92465097
1e-05 33 0.114 0.92434025 0.1077 0.92442316
1e-05 34 0.102 0.9269925 0.1076 0.9241691
1e-05 35 0.1 0.92602223 0.1078 0.9238982
1e-05 36 0.111 0.9239429 0.1076 0.92363733
1e-05 37 0.104 0.9239706 0.1075 0.92334783
1e-05 38 0.102 0.924421 0.1078 0.9230622
1e-05 39 0.113 0.91979545 0.1078 0.9227731
1e-05 40 0.119 0.920889 0.1091 0.9225003
1e-05 41 0.107 0.9232168 0.1093 0.92218953
1e-05 42 0.114 0.9220287 0.1093 0.92187274
1e-05 43 0.104 0.92436105 0.1098 0.921538
1e-05 44 0.107 0.92129964 0.1099 0.921199
1e-05 45 0.11 0.9232683 0.1101 0.92085135
1e-05 46 0.1 0.92328686 0.1098 0.9205218
1e-05 47 0.118 0.91949487 0.1096 0.92018986
1e-05 48 0.104 0.9237643 0.1097 0.9197948
1e-05 49 0.113 0.9236052 0.1102 0.9194399
1e-05 50 0.126 0.9176689 0.1108 0.91906697
1e-05 51 0.104 0.91826123 0.112 0.918649
1e-05 52 0.119 0.91328055 0.1127 0.9183359
1e-05 53 0.112 0.9167577 0.1125 0.91793567
1e-05 54 0.115 0.9169431 0.1127 0.91754353
1e-05 55 0.104 0.9217323 0.1134 0.9170928
1e-05 56 0.115 0.9177866 0.1144 0.916726
1e-05 57 0.106 0.9190481 0.1148 0.9162986
1e-05 58 0.11 0.91799706 0.115 0.91585076
1e-05 59 0.123 0.9119986 0.1155 0.9154613
1e-05 60 0.112 0.91551495 0.1148 0.9150389
1e-05 61 0.132 0.9112055 0.1157 0.9146877
1e-05 62 0.104 0.91449684 0.1162 0.9141916
1e-05 63 0.123 0.91136056 0.1171 0.91380215
1e-05 64 0.109 0.9145417 0.1173 0.9133351
1e-05 65 0.113 0.91367346 0.1181 0.9129149
1e-05 66 0.102 0.91737497 0.1177 0.91239375
1e-05 67 0.117 0.91394275 0.1196 0.91197234
1e-05 68 0.126 0.9112164 0.1214 0.91151035
1e-05 69 0.108 0.91223145 0.1216 0.9109682
1e-05 70 0.147 0.9092591 0.1233 0.91051924
1e-05 71 0.113 0.9127196 0.1243 0.9100189
1e-05 72 0.132 0.9099121 0.125 0.90949446
1e-05 73 0.139 0.90845597 0.1268 0.90898526
1e-05 74 0.135 0.9079851 0.1277 0.9083832
1e-05 75 0.128 0.90953183 0.1292 0.9078793
