5 0.03162277660168379 57 0.261
6 0.025118864315095794 34 0.251
7 0.01995262314968879 39 0.281
8 0.015848931924611134 23 0.271
9 0.012589254117941675 36 0.282
10 0.01 18 0.258
11 0.007943282347242814 18 0.262
12 0.00630957344480193 24 0.259
13 0.005011872336272725 24 0.276
14 0.003981071705534969 20 0.253
15 0.0031622776601683794 31 0.252
16 0.0025118864315095794 30 0.263
17 0.001995262314968879 25 0.273
18 0.001584893192461114 29 0.259
19 0.0012589254117941662 34 0.264
20 0.001 41 0.256
21 0.0007943282347242813 46 0.261
22 0.000630957344480193 58 0.251
23 0.000501187233627272 77 0.258
24 0.0003981071705534969 74 0.253
25 0.00031622776601683794 108 0.257
26 0.00025118864315095795 134 0.256
27 0.00019952623149688788 143 0.251
28 0.00015848931924611126 179 0.256
29 0.0001258925411794166 232 0.253
30 0.0001 329 0.275
31 7.943282347242822e-05 358 0.251
32 6.309573444801929e-05 505 0.252
33 5.011872336272715e-05 624 0.251
