5 0.03162277660168379 66 0.258
6 0.025118864315095794 51 0.269
7 0.01995262314968879 34 0.258
8 0.015848931924611134 23 0.251
9 0.012589254117941675 30 0.284
10 0.01 12 0.262
11 0.007943282347242814 13 0.256
12 0.00630957344480193 10 0.264
13 0.005011872336272725 15 0.259
14 0.003981071705534969 22 0.279
15 0.0031622776601683794 21 0.251
16 0.0025118864315095794 11 0.27
17 0.001995262314968879 23 0.273
18 0.001584893192461114 16 0.253
19 0.0012589254117941662 21 0.252
20 0.001 26 0.26
21 0.0007943282347242813 37 0.276
22 0.000630957344480193 36 0.253
23 0.000501187233627272 52 0.263
24 0.0003981071705534969 56 0.256
25 0.00031622776601683794 60 0.252
26 0.00025118864315095795 82 0.265
27 0.00019952623149688788 81 0.252
28 0.00015848931924611126 118 0.256
29 0.0001258925411794166 157 0.261
30 0.0001 203 0.271
31 7.943282347242822e-05 230 0.255
32 6.309573444801929e-05 257 0.263
33 5.011872336272715e-05 383 0.262
