3 0.05011872336272722 161 0.252
4 0.039810717055349734 77 0.286
5 0.03162277660168379 56 0.256
6 0.025118864315095794 47 0.263
7 0.01995262314968879 43 0.258
8 0.015848931924611134 25 0.284
9 0.012589254117941675 20 0.261
10 0.01 28 0.283
11 0.007943282347242814 10 0.254
12 0.00630957344480193 31 0.254
13 0.005011872336272725 38 0.254
14 0.003981071705534969 34 0.258
15 0.0031622776601683794 38 0.252
16 0.0025118864315095794 45 0.252
17 0.001995262314968879 55 0.251
18 0.001584893192461114 55 0.255
19 0.0012589254117941662 69 0.27
20 0.001 68 0.252
21 0.0007943282347242813 95 0.252
22 0.000630957344480193 92 0.255
23 0.000501187233627272 145 0.255
24 0.0003981071705534969 162 0.253
25 0.00031622776601683794 193 0.257
26 0.00025118864315095795 238 0.251
27 0.00019952623149688788 279 0.251
28 0.00015848931924611126 387 0.254
29 0.0001258925411794166 428 0.257
30 0.0001 630 0.256
