3 0.05011872336272722 83 0.259
4 0.039810717055349734 55 0.317
5 0.03162277660168379 42 0.278
6 0.025118864315095794 32 0.256
7 0.01995262314968879 31 0.256
8 0.015848931924611134 26 0.262
9 0.012589254117941675 18 0.274
10 0.01 19 0.266
11 0.007943282347242814 30 0.27
12 0.00630957344480193 31 0.274
13 0.005011872336272725 37 0.276
14 0.003981071705534969 36 0.256
15 0.0031622776601683794 43 0.258
16 0.0025118864315095794 47 0.261
17 0.001995262314968879 56 0.251
18 0.001584893192461114 64 0.254
19 0.0012589254117941662 74 0.255
20 0.001 88 0.255
21 0.0007943282347242813 115 0.255
22 0.000630957344480193 128 0.251
23 0.000501187233627272 171 0.251
24 0.0003981071705534969 199 0.252
25 0.00031622776601683794 258 0.251
26 0.00025118864315095795 310 0.251
27 0.00019952623149688788 424 0.257
28 0.00015848931924611126 502 0.261
29 0.0001258925411794166 625 0.254
30 0.0001 785 0.261
