3 0.05011872336272722 28 0.308
4 0.039810717055349734 34 0.257
5 0.03162277660168379 17 0.257
6 0.025118864315095794 17 0.259
7 0.01995262314968879 11 0.279
8 0.015848931924611134 20 0.282
9 0.012589254117941675 18 0.262
10 0.01 15 0.271
11 0.007943282347242814 14 0.256
12 0.00630957344480193 21 0.276
13 0.005011872336272725 21 0.265
14 0.003981071705534969 23 0.269
15 0.0031622776601683794 32 0.294
16 0.0025118864315095794 34 0.253
17 0.001995262314968879 37 0.257
18 0.001584893192461114 47 0.259
19 0.0012589254117941662 63 0.255
20 0.001 69 0.261
21 0.0007943282347242813 78 0.264
22 0.000630957344480193 105 0.263
23 0.000501187233627272 118 0.266
24 0.0003981071705534969 141 0.251
25 0.00031622776601683794 178 0.26
26 0.00025118864315095795 227 0.251
27 0.00019952623149688788 289 0.252
28 0.00015848931924611126 315 0.256
29 0.0001258925411794166 493 0.252
30 0.0001 594 0.253
31 7.943282347242822e-05 658 0.253
32 6.309573444801929e-05 864 0.252
