3 0.05011872336272722 61 0.264
4 0.039810717055349734 43 0.276
5 0.03162277660168379 39 0.254
6 0.025118864315095794 25 0.255
7 0.01995262314968879 19 0.256
8 0.015848931924611134 18 0.273
9 0.012589254117941675 14 0.252
10 0.01 16 0.257
11 0.007943282347242814 12 0.253
12 0.00630957344480193 14 0.259
13 0.005011872336272725 15 0.284
14 0.003981071705534969 15 0.252
15 0.0031622776601683794 17 0.251
16 0.0025118864315095794 17 0.253
17 0.001995262314968879 24 0.26
18 0.001584893192461114 33 0.267
19 0.0012589254117941662 28 0.254
20 0.001 35 0.262
21 0.0007943282347242813 54 0.272
22 0.000630957344480193 53 0.273
23 0.000501187233627272 65 0.255
24 0.0003981071705534969 75 0.252
25 0.00031622776601683794 95 0.255
26 0.00025118864315095795 130 0.261
27 0.00019952623149688788 161 0.254
28 0.00015848931924611126 216 0.26
29 0.0001258925411794166 235 0.252
30 0.0001 324 0.251
31 7.943282347242822e-05 351 0.267
32 6.309573444801929e-05 388 0.251
33 5.011872336272715e-05 528 0.257
34 3.9810717055349695e-05 724 0.252
