0.001 1 0.104 3.4094243 0.088 2.0389447
0.001 2 0.088 1.9341452 0.124 1.6276301
0.001 3 0.164 1.5412704 0.116 1.5272813
0.001 4 0.1 1.4268157 0.132 1.4519593
0.001 5 0.164 1.3670508 0.112 1.422833
0.001 6 0.14 1.3274173 0.128 1.3852832
0.001 7 0.164 1.2976809 0.112 1.3670769
0.001 8 0.16 1.2738211 0.116 1.3437994
0.001 9 0.172 1.2537661 0.116 1.32959
0.001 10 0.164 1.2363436 0.116 1.3131367
0.001 11 0.172 1.2208294 0.112 1.3012462
0.001 12 0.176 1.2067708 0.12 1.2885402
0.001 13 0.176 1.193867 0.12 1.278343
0.001 14 0.184 1.1819122 0.132 1.2679923
0.001 15 0.188 1.1707608 0.124 1.2591513
0.001 16 0.188 1.1603026 0.124 1.2504476
0.001 17 0.204 1.1504529 0.124 1.2427266
0.001 18 0.212 1.1411427 0.124 1.2352583
0.001 19 0.216 1.1323156 0.132 1.2284709
0.001 20 0.22 1.1239234 0.132 1.221968
0.001 21 0.224 1.1159242 0.132 1.2159623
0.001 22 0.22 1.1082824 0.136 1.210234
0.001 23 0.22 1.1009663 0.136 1.204884
0.001 24 0.22 1.0939478 0.136 1.1997886
0.001 25 0.22 1.0872021 0.136 1.1949909
0.001 26 0.224 1.0807074 0.136 1.1904194
0.001 27 0.224 1.0744438 0.14 1.1860893
0.001 28 0.224 1.0683941 0.14 1.1819572
0.001 29 0.224 1.0625421 0.14 1.1780248
0.001 30 0.228 1.0568742 0.14 1.1742649
0.001 31 0.228 1.0513773 0.144 1.1706731
0.001 32 0.228 1.0460403 0.144 1.1672313
0.001 33 0.24 1.0408527 0.148 1.163933
0.001 34 0.256 1.0358051 0.156 1.1607655
0.001 35 0.26 1.0308889 0.156 1.1577219
0.001 36 0.264 1.0260967 0.16 1.1547931
0.001 37 0.264 1.0214212 0.164 1.1519722
0.001 38 0.268 1.0168562 0.164 1.1492522
0.001 39 0.268 1.0123957 0.16 1.1466272
0.001 40 0.268 1.0080346 0.16 1.1440915
0.001 41 0.272 1.0037677 0.16 1.14164
0.001 42 0.276 0.9995906 0.156 1.1392676
0.001 43 0.28 0.99549913 0.156 1.1369706
0.001 44 0.28 0.9914895 0.156 1.1347445
0.001 45 0.288 0.9875581 0.156 1.1325856
0.001 46 0.288 0.9837015 0.156 1.130491
0.001 47 0.292 0.9799168 0.152 1.1284568
0.001 48 0.292 0.9762013 0.156 1.1264805
0.001 49 0.3 0.972552 0.16 1.1245594
0.001 50 0.304 0.9689666 0.168 1.1226907
0.001 51 0.312 0.96544296 0.168 1.1208721
0.001 52 0.308 0.9619783 0.168 1.1191016
0.001 53 0.308 0.9585711 0.168 1.117377
0.001 54 0.308 0.95521957 0.168 1.1156963
0.001 55 0.308 0.95192146 0.168 1.1140578
0.001 56 0.308 0.9486752 0.164 1.1124595
0.001 57 0.308 0.9454793 0.164 1.1109004
0.001 58 0.308 0.9423321 0.168 1.1093785
0.001 59 0.308 0.93923205 0.168 1.1078925
0.001 60 0.308 0.9361781 0.168 1.1064409
0.001 61 0.308 0.9331688 0.172 1.1050229
0.001 62 0.304 0.9302028 0.172 1.1036371
0.001 63 0.312 0.92727876 0.172 1.102282
0.001 64 0.312 0.92439586 0.172 1.1009572
0.001 65 0.312 0.9215531 0.172 1.099661
0.001 66 0.32 0.9187491 0.176 1.098393
0.001 67 0.324 0.915983 0.176 1.0971521
0.001 68 0.324 0.9132538 0.176 1.0959373
0.001 69 0.324 0.9105609 0.176 1.0947478
0.001 70 0.324 0.907903 0.18 1.093583
0.001 71 0.324 0.9052795 0.184 1.0924419
0.001 72 0.324 0.90268946 0.184 1.091324
0.001 73 0.324 0.9001323 0.184 1.0902286
0.001 74 0.332 0.89760697 0.188 1.0891548
0.001 75 0.336 0.89511305 0.184 1.0881022
0.001 76 0.344 0.8926496 0.188 1.0870702
0.001 77 0.348 0.89021605 0.188 1.0860581
0.001 78 0.352 0.8878119 0.188 1.0850656
0.001 79 0.348 0.8854362 0.188 1.0840917
0.001 80 0.352 0.8830885 0.188 1.0831362
0.001 81 0.352 0.8807683 0.188 1.0821987
0.001 82 0.356 0.87847495 0.188 1.0812788
0.001 83 0.36 0.87620765 0.188 1.0803756
0.001 84 0.364 0.87396634 0.188 1.079489
0.001 85 0.364 0.8717501 0.188 1.0786186
0.001 86 0.364 0.86955863 0.188 1.0777637
0.001 87 0.364 0.8673916 0.188 1.0769244
0.001 88 0.376 0.8652478 0.188 1.0760999
0.001 89 0.38 0.8631277 0.188 1.0752901
0.001 90 0.384 0.8610303 0.188 1.0744941
0.001 91 0.392 0.85895544 0.184 1.0737123
0.001 92 0.392 0.85690236 0.188 1.0729442
0.001 93 0.392 0.8548708 0.188 1.0721893
0.001 94 0.396 0.85286057 0.188 1.0714473
0.001 95 0.396 0.85087085 0.188 1.070718
0.001 96 0.408 0.84890175 0.188 1.0700009
0.001 97 0.412 0.84695244 0.192 1.069296
0.001 98 0.408 0.845023 0.192 1.0686029
0.001 99 0.416 0.84311265 0.192 1.0679213
0.001 100 0.416 0.8412212 0.192 1.067251
0.001 101 0.416 0.8393485 0.192 1.0665921
0.001 102 0.416 0.8374939 0.196 1.0659436
0.001 103 0.416 0.83565724 0.196 1.065306
0.001 104 0.42 0.83383834 0.192 1.0646785
0.001 105 0.42 0.8320366 0.192 1.0640614
0.001 106 0.428 0.83025205 0.192 1.0634544
0.001 107 0.428 0.8284842 0.188 1.0628568
0.001 108 0.428 0.8267329 0.188 1.0622689
0.001 109 0.428 0.8249976 0.188 1.0616902
0.001 110 0.428 0.8232783 0.188 1.0611207
0.001 111 0.432 0.82157457 0.188 1.0605603
0.001 112 0.432 0.8198861 0.188 1.0600086
0.001 113 0.432 0.81821305 0.188 1.0594655
0.001 114 0.432 0.81655467 0.188 1.0589311
0.001 115 0.432 0.814911 0.188 1.0584049
0.001 116 0.436 0.8132818 0.188 1.0578867
0.001 117 0.436 0.81166667 0.192 1.0573766
0.001 118 0.436 0.81006557 0.192 1.0568744
0.001 119 0.436 0.80847794 0.196 1.0563799
0.001 120 0.436 0.8069041 0.196 1.055893
0.001 121 0.436 0.8053434 0.196 1.0554134
0.001 122 0.436 0.80379575 0.196 1.054941
0.001 123 0.44 0.80226094 0.196 1.0544758
0.001 124 0.44 0.800739 0.196 1.0540173
0.001 125 0.44 0.7992293 0.2 1.0535663
0.001 126 0.44 0.7977322 0.2 1.0531218
0.001 127 0.444 0.79624695 0.2 1.0526838
0.001 128 0.444 0.7947737 0.2 1.0522524
0.001 129 0.448 0.7933122 0.2 1.0518277
0.001 130 0.448 0.79186237 0.196 1.0514089
0.001 131 0.448 0.7904237 0.196 1.0509963
0.001 132 0.448 0.7889964 0.2 1.05059
0.001 133 0.448 0.7875801 0.2 1.0501899
0.001 134 0.448 0.78617465 0.2 1.0497952
0.001 135 0.448 0.7847801 0.204 1.0494063
0.001 136 0.452 0.783396 0.208 1.0490234
0.001 137 0.452 0.7820224 0.208 1.0486459
0.001 138 0.46 0.7806591 0.208 1.0482739
0.001 139 0.46 0.7793059 0.208 1.0479075
0.001 140 0.46 0.7779626 0.208 1.0475461
0.001 141 0.464 0.7766292 0.208 1.0471902
0.001 142 0.464 0.7753056 0.208 1.0468394
0.001 143 0.464 0.7739914 0.208 1.0464935
0.001 144 0.464 0.7726868 0.208 1.0461527
0.001 145 0.464 0.77139133 0.208 1.0458169
0.001 146 0.476 0.7701053 0.208 1.0454857
0.001 147 0.476 0.76882815 0.208 1.0451593
0.001 148 0.48 0.76755995 0.208 1.0448377
0.001 149 0.48 0.76630056 0.208 1.0445207
0.001 150 0.48 0.7650498 0.208 1.0442083
0.001 151 0.484 0.7638077 0.208 1.0439001
0.001 152 0.484 0.762574 0.208 1.0435965
0.001 153 0.488 0.7613488 0.208 1.0432974
0.001 154 0.488 0.7601316 0.208 1.0430022
0.001 155 0.496 0.75892264 0.208 1.0427115
0.001 156 0.504 0.75772166 0.208 1.0424248
0.001 157 0.504 0.75652856 0.208 1.042142
0.001 158 0.508 0.7553434 0.208 1.0418636
0.001 159 0.512 0.7541659 0.208 1.0415889
0.001 160 0.512 0.75299585 0.208 1.041318
0.001 161 0.512 0.7518335 0.208 1.0410511
0.001 162 0.516 0.7506784 0.208 1.0407882
0.001 163 0.52 0.74953085 0.208 1.0405288
0.001 164 0.52 0.74839026 0.208 1.0402731
0.001 165 0.52 0.74725693 0.208 1.040021
0.001 166 0.52 0.7461307 0.208 1.0397725
0.001 167 0.524 0.7450113 0.208 1.0395275
0.001 168 0.524 0.743899 0.208 1.039286
0.001 169 0.524 0.74279326 0.208 1.039048
0.001 170 0.524 0.7416942 0.208 1.0388134
0.001 171 0.524 0.740602 0.208 1.0385821
0.001 172 0.528 0.73951626 0.208 1.0383542
0.001 173 0.528 0.7384368 0.208 1.0381293
0.001 174 0.528 0.73736376 0.212 1.0379077
0.001 175 0.532 0.73629713 0.212 1.0376893
0.001 176 0.532 0.7352368 0.212 1.0374739
0.001 177 0.532 0.7341824 0.212 1.0372618
0.001 178 0.532 0.7331342 0.212 1.0370526
0.001 179 0.536 0.73209214 0.216 1.0368464
0.001 180 0.536 0.7310559 0.216 1.0366433
0.001 181 0.536 0.73002553 0.216 1.0364429
0.001 182 0.536 0.72900087 0.216 1.0362455
0.001 183 0.548 0.727982 0.216 1.0360509
0.001 184 0.548 0.7269688 0.216 1.0358592
0.001 185 0.548 0.7259613 0.216 1.0356702
0.001 186 0.548 0.72495914 0.212 1.0354838
0.001 187 0.552 0.72396266 0.212 1.0353003
0.001 188 0.552 0.72297144 0.212 1.0351194
0.001 189 0.552 0.7219857 0.212 1.0349411
0.001 190 0.556 0.721005 0.212 1.0347654
0.001 191 0.556 0.7200298 0.212 1.0345923
0.001 192 0.56 0.71905977 0.212 1.0344218
0.001 193 0.56 0.71809465 0.212 1.0342537
0.001 194 0.56 0.7171347 0.212 1.0340881
0.001 195 0.56 0.7161797 0.212 1.0339249
0.001 196 0.564 0.7152298 0.212 1.0337641
0.001 197 0.564 0.71428454 0.212 1.0336058
0.001 198 0.564 0.7133443 0.212 1.0334496
0.001 199 0.564 0.7124089 0.212 1.0332962
0.001 200 0.564 0.71147805 0.212 1.0331448
0.001 201 0.564 0.710552 0.212 1.0329956
0.001 202 0.564 0.70963055 0.208 1.0328486
0.001 203 0.564 0.70871365 0.208 1.0327041
0.001 204 0.564 0.7078014 0.208 1.0325617
0.001 205 0.564 0.7068934 0.204 1.0324214
0.001 206 0.564 0.70599 0.204 1.0322833
0.001 207 0.564 0.70509106 0.204 1.0321473
0.001 208 0.568 0.7041963 0.204 1.0320132
0.001 209 0.568 0.7033059 0.204 1.0318813
0.001 210 0.568 0.7024198 0.204 1.0317516
0.001 211 0.568 0.70153785 0.204 1.031624
0.001 212 0.58 0.7006601 0.204 1.0314981
0.001 213 0.588 0.6997865 0.204 1.0313742
0.001 214 0.588 0.6989169 0.204 1.0312523
0.001 215 0.588 0.69805145 0.2 1.0311326
0.001 216 0.588 0.69719005 0.2 1.0310144
0.001 217 0.588 0.69633234 0.2 1.0308983
0.001 218 0.588 0.6954788 0.2 1.0307839
0.001 219 0.588 0.694629 0.2 1.0306715
0.001 220 0.588 0.69378304 0.2 1.0305611
0.001 221 0.596 0.69294095 0.2 1.0304523
0.001 222 0.596 0.6921026 0.2 1.0303452
0.001 223 0.596 0.6912682 0.2 1.03024
0.001 224 0.596 0.69043714 0.2 1.0301366
0.001 225 0.596 0.6896099 0.2 1.0300349
0.001 226 0.6 0.6887862 0.2 1.0299348
0.001 227 0.6 0.6879662 0.2 1.0298365
0.001 228 0.6 0.68714964 0.2 1.0297399
0.001 229 0.604 0.6863368 0.196 1.0296448
0.001 230 0.604 0.6855271 0.196 1.0295515
0.001 231 0.604 0.684721 0.196 1.0294597
0.001 232 0.604 0.6839185 0.196 1.0293697
0.001 233 0.608 0.6831192 0.196 1.0292813
0.001 234 0.608 0.68232316 0.196 1.0291942
0.001 235 0.608 0.6815307 0.196 1.0291089
0.001 236 0.608 0.68074125 0.196 1.0290251
0.001 237 0.608 0.67995524 0.196 1.0289426
0.001 238 0.608 0.6791722 0.196 1.0288618
0.001 239 0.608 0.67839277 0.196 1.0287825
0.001 240 0.612 0.67761636 0.196 1.0287048
0.001 241 0.612 0.67684317 0.196 1.0286282
0.001 242 0.616 0.6760728 0.196 1.0285534
0.001 243 0.616 0.6753057 0.196 1.0284798
0.001 244 0.616 0.6745416 0.2 1.0284078
0.001 245 0.616 0.67378044 0.2 1.028337
0.001 246 0.616 0.67302245 0.2 1.0282679
0.001 247 0.616 0.6722673 0.2 1.0282
0.001 248 0.616 0.6715153 0.2 1.0281335
0.001 249 0.616 0.67076594 0.2 1.0280683
0.001 250 0.62 0.6700195 0.2 1.0280044
0.001 251 0.624 0.6692762 0.2 1.0279421
0.001 252 0.628 0.6685355 0.196 1.0278809
0.001 253 0.628 0.6677977 0.196 1.027821
0.001 254 0.628 0.6670626 0.196 1.0277623
0.001 255 0.628 0.6663303 0.196 1.027705
0.001 256 0.628 0.66560084 0.196 1.027649
0.001 257 0.628 0.664874 0.196 1.0275942
0.001 258 0.628 0.6641499 0.196 1.0275407
0.001 259 0.632 0.6634284 0.196 1.0274882
0.001 260 0.632 0.66270953 0.196 1.0274371
0.001 261 0.632 0.66199344 0.196 1.0273874
0.001 262 0.632 0.66127986 0.196 1.0273386
0.001 263 0.632 0.66056883 0.196 1.027291
0.001 264 0.632 0.6598605 0.196 1.0272447
0.001 265 0.632 0.65915453 0.196 1.0271994
0.001 266 0.632 0.6584512 0.196 1.0271554
0.001 267 0.636 0.6577502 0.196 1.0271126
0.001 268 0.636 0.65705174 0.196 1.0270708
0.001 269 0.64 0.6563559 0.192 1.02703
0.001 270 0.64 0.65566224 0.188 1.0269907
0.001 271 0.64 0.6549712 0.188 1.0269521
0.001 272 0.64 0.6542824 0.188 1.0269147
0.001 273 0.64 0.653596 0.184 1.0268786
0.001 274 0.64 0.6529121 0.184 1.0268433
0.001 275 0.64 0.65223044 0.184 1.0268092
0.001 276 0.64 0.65155107 0.184 1.0267761
0.001 277 0.64 0.6508739 0.184 1.026744
0.001 278 0.644 0.65019923 0.184 1.0267131
0.001 279 0.644 0.64952666 0.184 1.0266831
0.001 280 0.644 0.64885634 0.184 1.0266541
0.001 281 0.648 0.64818835 0.184 1.0266261
0.001 282 0.648 0.64752245 0.184 1.0265992
0.001 283 0.652 0.64685875 0.184 1.0265731
0.001 284 0.652 0.64619726 0.18 1.0265483
0.001 285 0.652 0.645538 0.18 1.0265242
0.001 286 0.652 0.6448807 0.18 1.0265012
0.001 287 0.652 0.6442256 0.18 1.026479
0.001 288 0.652 0.6435726 0.18 1.026458
